Nous	O
n	O
'	O
étions	O
plus	O
très	O
jeunes	O
,	O
Garwell	B-PER
,	O
Flint	B-PER
et	O
moi	O
.	O
	
Mais	O
l	O
'	O
orgueil	O
de	O
notre	O
vieillesse	O
et	O
sa	O
joie	O
légitime	O
étaient	O
de	O
nous	O
réunir	O
plusieurs	O
fois	O
par	O
semaine	O
pour	O
deviser	O
des	O
choses	O
du	O
passé	O
,	O
de	O
notre	O
adolescence	O
où	O
tout	O
semblait	O
merveilleux	O
.	O
	
L	O
'	O
Almanach	O
électrique	O
suspendu	O
dans	O
le	O
studio	O
de	O
Garwell	B-PER
annonçait	O
le	O
7	O
novembre	O
2950	O
.	O
	
Cela	O
ne	O
nous	O
rajeunissait	O
pas	O
,	O
car	O
Garwell	B-PER
était	O
né	O
en	O
2895	O
,	O
Flint	B-PER
en	O
2897	O
et	O
moi	O
en	O
2899	O
.	O
	
Nous	O
nous	O
suivions	O
de	O
près	O
,	O
et	O
c	O
'	O
est	O
pourquoi	O
nous	O
nous	O
aimions	O
comme	O
de	O
vrais	O
camarades	O
.	O
	
Ce	O
soir	O
-	O
là	O
,	O
donc	O
,	O
un	O
peu	O
d	O
'	O
amertume	O
se	O
mêlait	O
à	O
nos	O
discussions	O
sur	O
les	O
progrès	O
incessants	O
de	O
la	O
civilisation	O
.	O
	
Flint	B-PER
soutenait	O
que	O
l	O
'	O
on	O
ne	O
pouvait	O
pas	O
vivre	O
sous	O
l	O
'	O
eau	O
sans	O
le	O
concours	O
d	O
'	O
appareils	O
,	O
ni	O
plonger	O
dans	O
les	O
grandes	O
profondeurs	O
sans	O
craindre	O
les	O
vexations	O
de	O
la	O
pesanteur	O
.	O
	
Pourtant	O
,	O
des	O
hommes	O
se	O
promè	O
-	O
naient	O
sur	O
le	O
fond	O
de	O
la	O
mer	O
avec	O
une	O
aisance	O
de	O
langouste	O
,	O
et	O
j	O
'	O
étais	O
obligé	O
de	O
convenir	O
que	O
Flint	B-PER
radotait	O
des	O
propos	O
ineptes	O
qui	O
nient	O
l	O
'	O
évidence	O
même	O
.	O
	
De	O
là	O
à	O
se	O
vautrer	O
dans	O
les	O
souvenirs	O
de	O
jeunesse	O
,	O
il	O
n	O
'	O
y	O
eut	O
qu	O
'	O
un	O
pas	O
.	O
	
—	O
Cornebleu	O
!	O
	
jura	O
Garwell	B-PER
,	O
ces	O
inventions	O
nouvelles	O
,	O
où	O
cela	O
mène	O
-	O
t	O
-	O
il	O
,	O
triple	O
-	O
dieu	B-PER
!	O
	
Jadis	O
,	O
on	O
ne	O
jouait	O
pas	O
au	O
poisson	O
:	O
il	O
nous	O
restait	O
encore	O
quelques	O
mystères	O
dans	O
un	O
coin	O
de	O
la	O
pensée	O
.	O
	
Maintenant	O
,	O
il	O
n	O
'	O
y	O
a	O
même	O
plus	O
un	O
lambeau	O
de	O
campagne	O
digne	O
de	O
ce	O
nom	O
.	O
«	O
Je	O
me	O
souviens	O
des	O
parties	O
fines	O
d	O
'	O
autrefois	O
avec	O
ma	O
petite	O
amie	O
,	O
à	O
cette	O
époque	O
Minnie	B-PER
Dropp	I-PER
.	O
	
Ah	O
!	O
mille	O
diables	O
!	O
	
on	O
savait	O
s	O
'	O
amuser	O
en	O
ce	O
temps	O
-	O
là	O
.	O
	
Pas	O
de	O
plaisirs	O
compliqués	O
,	O
non	O
:	O
pas	O
de	O
promenades	O
au	O
fond	O
de	O
l	O
'	O
eau	O
ou	O
au	O
centre	O
de	O
la	O
terre	O
,	O
mais	O
la	O
bonne	O
et	O
saine	O
campagne	O
:	O
la	B-ORG
Nature	I-ORG
tout	O
simplement	O
,	O
la	B-LOC
Nature	I-LOC
toute	O
nue	O
,	O
telle	O
qu	O
'	O
elle	O
était	O
alors	O
,	O
avant	O
le	O
progrès	O
,	O
bien	O
entendu	O
.	O
«	O
Je	O
me	O
souviens	O
d	O
'	O
une	O
excursion	O
que	O
nous	O
fîmes	O
en	O
Picardie	B-LOC
,	O
Minnie	B-PER
et	O
moi	O
.	O
	
C	O
'	O
était	O
en	O
quelque	O
sorte	O
un	O
voyage	O
de	O
noce	O
et	O
puis	O
une	O
occasion	O
de	O
respirer	O
un	O
peu	O
cet	O
air	O
pur	O
qui	O
,	O
alors	O
,	O
n	O
'	O
était	O
pas	O
fabriqué	O
par	O
les	O
usines	O
intermondiales	O
.	O
	
Nous	O
primes	O
le	O
tube	B-NOV
pneumatique	I-NOV
,	O
à	O
la	O
bonne	O
franquette	O
,	O
et	O
ça	O
valait	O
bien	O
,	O
à	O
mon	O
avis	O
,	O
vos	O
odieux	O
transports	O
instantanés	O
par	O
les	O
ondes	O
électriques	O
.	O
	
En	O
vingt	O
minutes	O
,	O
Minnie	B-PER
et	O
moi	O
fûmes	O
introduits	O
dans	O
le	O
tube	O
et	O
poussés	O
jusqu	O
'	O
en	O
Picardie	B-LOC
,	O
mon	O
pays	O
natal	O
.	O
	
Un	O
peu	O
fripés	O
,	O
par	O
le	O
voyage	O
,	O
nous	O
nous	O
secouions	O
le	O
long	O
d	O
'	O
un	O
champ	O
pavé	O
en	O
bois	O
et	O
qui	O
avait	O
été	O
aménagé	O
pour	O
permettre	O
aux	O
chevaux	O
de	O
labour	O
de	O
porter	O
des	O
sabots	B-NOV
à	I-NOV
roulettes	I-NOV
.	O
	
Dieu	B-PER
,	O
que	O
c	O
'	O
était	O
beau	O
!	O
	
A	O
droite	O
et	O
à	O
gauche	O
,	O
des	O
arbres	O
fruitiers	O
rangés	O
au	O
cordeau	O
et	O
des	O
champs	O
de	O
salades	O
,	O
de	O
choux	O
et	O
d	O
'	O
oseille	O
à	O
perte	O
de	O
vue	O
.	O
	
Maintenant	O
,	O
il	O
n	O
'	O
y	O
a	O
plus	O
de	O
champs	O
de	O
salades	O
,	O
de	O
choux	O
et	O
d	O
'	O
oseille	O
;	O
nous	O
avons	O
de	O
la	O
salade	O
chimique	O
,	O
des	O
choux	B-NOV
chimiques	I-NOV
et	O
de	O
l	O
'	O
oseille	O
chimique	O
.	O
	
C	O
'	O
est	O
le	O
progrès	O
,	O
n	O
'	O
est	O
-	O
ce	O
pas	O
.	O
	
De	O
vrais	O
moutons	O
mille	O
pattes	O
—	O
un	O
croisement	O
curieux	O
donnant	O
une	O
moyenne	O
de	O
60	O
gigots	O
par	O
tête	O
—	O
broutaient	O
çà	O
et	O
là	O
des	O
herbes	O
cuites	O
;	O
une	O
eau	O
stérilisée	O
gazouillait	O
dans	O
un	O
ravin	O
en	O
zime	O
.	O
	
Minnie	B-PER
,	O
grisée	O
par	O
l	O
'	O
oeuvre	O
du	B-PER
Créateur	I-PER
,	O
frappait	O
dans	O
ses	O
mains	O
et	O
sautait	O
comme	O
une	O
enfant	O
.	O
	
Heureux	O
temps	O
!	O
«	O
Oui	O
,	O
mes	O
camarades	O
,	O
nous	O
savions	O
nous	O
amuser	O
,	O
et	O
la	O
campagne	O
n	O
'	O
était	O
pas	O
une	O
fiction	O
.	O
	
Elle	O
offrait	O
des	O
distractions	O
qui	O
reposaient	O
l	O
'	O
esprit	O
du	O
tumulte	O
des	O
villes	O
.	O
	
C	O
'	O
est	O
ainsi	O
qu	O
'	O
en	O
traversant	O
une	O
plantation	O
de	O
jeunes	O
poteaux	O
télégraphiques	O
,	O
nous	O
nous	O
trouvâmes	O
devant	O
un	O
parc	O
d	O
'	O
attractions	O
:	O
le	B-LOC
Luna	I-LOC
-	O
Picardie	B-LOC
Magic	O
-	O
Établissement	O
.	O
	
—	O
«	O
Allons	O
-	O
y	O
!	O
»	O
demanda	O
Minnie	B-PER
.	O
	
Nous	O
entrâmes	O
et	O
,	O
Dieu	B-PER
!	O
ce	O
que	O
nous	O
vîmes	O
de	O
choses	O
rares	O
!	O
	
Il	O
y	O
avait	O
de	O
tout	O
,	O
tout	O
ce	O
qu	O
'	O
on	O
peut	O
rêver	O
à	O
la	O
campagne	O
.	O
«	O
Dans	O
un	O
clos	O
entouré	O
de	O
roses	O
métalliques	O
,	O
moyennant	O
10	O
francs	O
,	O
les	O
dames	O
éprises	O
d	O
'	O
émotions	O
fortes	O
pouvaient	O
se	O
faire	O
poursuivre	O
par	O
une	O
vraie	O
vache	O
.	O
	
Il	O
fallait	O
les	O
entendre	O
crier	O
!	O
	
Plus	O
loin	O
,	O
moyennant	O
20	O
francs	O
,	O
on	O
mettait	O
à	O
votre	O
disposition	O
un	O
mètre	O
carré	O
de	O
gazon	O
et	O
là	O
,	O
pendant	O
une	O
demi	O
-	O
heure	O
,	O
on	O
pouvait	O
se	O
rouler	O
sur	O
l	O
'	O
herbe	O
,	O
de	O
droite	O
à	O
gauche	O
et	O
de	O
gauche	O
à	O
droite	O
.	O
	
Encore	O
avec	O
un	O
supplément	O
de	O
40	O
francs	O
,	O
on	O
entendait	O
dans	O
un	O
phonographe	O
pépier	O
de	O
vrais	O
oiseaux	O
qui	O
vivaient	O
vers	O
1910	O
.	O
	
C	O
'	O
était	O
vraiment	O
intéressant	O
.	O
	
Plus	O
loin	O
,	O
toujours	O
plus	O
loin	O
,	O
avec	O
50	O
francs	O
seulement	O
,	O
on	O
pouvait	O
entrer	O
sous	O
une	O
cloche	O
de	O
verre	O
et	O
s	O
'	O
asseoir	O
sur	O
un	O
vrai	O
nid	O
de	O
fourmis	O
.	O
	
Minnie	B-PER
fut	O
enthusias	O
-	O
mée	O
.	O
	
Cette	O
promenade	O
resta	O
toujours	O
gravée	O
dans	O
sa	O
mémoire	O
,	O
et	O
la	O
petite	O
y	O
pensait	O
encore	O
quelques	O
jours	O
avant	O
de	O
mourir	O
.	O
....	O
avec	O
cinquante	O
francs	O
seulement	O
on	O
pouvait	O
entrer	O
sous	O
une	O
cloche	O
de	O
verre	O
et	O
s	O
'	O
asseoir	O
sur	O
un	O
vrai	O
nid	O
de	O
fourmis	O
.	O
	
Oui	O
,	O
je	O
le	O
répète	O
,	O
c	O
'	O
était	O
le	O
bon	O
temps	O
,	O
conclut	O
	
Garwell	B-PER
.	O
	
Les	O
hommes	O
de	O
ma	O
génération	O
n	O
'	O
allaient	O
pas	O
chercher	O
midi	O
à	O
quatorze	O
heures	O
,	O
ils	O
vivaient	O
simplement	O
,	O
et	O
tout	O
allait	O
pour	O
le	O
mieux	O
.	O
»	O
	
Nous	O
hochâmes	O
la	O
tête	O
et	O
attendîmes	O
qu	O
'	O
une	O
onde	O
électrique	O
qui	O
desservait	O
notre	O
quartier	O
nous	O
transportât	O
dans	O
notre	O
lit	O
.	O
